utilization.type,year,state,quarter,gennme,prodnme,strngth,mstfmds,suppression,totalRX
FFSU,2017,IN,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,IN,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,90
FFSU,2017,IN,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,IN,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2017,IN,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,IN,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,57
MCOU,2017,IN,4,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,F,33
MCOU,2017,IN,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,86
MCOU,2017,IN,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,F,24
MCOU,2017,IN,4,Buprenorphine,BELBUCA,75 MCG,Film,F,33
MCOU,2017,IN,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,IN,4,Buprenorphine,BELBUCA,300 MCG,Film,F,39
MCOU,2017,IN,4,Buprenorphine,BELBUCA,450 MCG,Film,F,32
FFSU,2017,IN,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,IN,4,Buprenorphine,BELBUCA,600 MCG,Film,F,43
FFSU,2017,IN,4,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2017,IN,4,Buprenorphine,BELBUCA,900 MCG,Film,F,50
MCOU,2017,IN,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2017,IN,4,Buprenorphine,BELBUCA,150 MCG,Film,F,21
MCOU,2017,IN,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,IN,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,IN,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,IN,4,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2017,IN,4,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2017,IN,4,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,304
MCOU,2018,IN,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,3240
FFSU,2018,IN,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,27
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,F,852
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,28413
FFSU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,107
MCOU,2018,IN,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",F,37
FFSU,2018,IN,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,IN,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,IN,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,273
FFSU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,196
FFSU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,8792
FFSU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,198
MCOU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,247
FFSU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
MCOU,2018,IN,1,Buprenorphine Hydrochloride,SUBUTEX,2 MG,Tablet,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2018,IN,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
FFSU,2018,IN,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2018,IN,1,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",F,18
FFSU,2018,IN,1,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,26
FFSU,2018,IN,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,26
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE AVPAK,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE AVPAK,8 MG-2 MG,Tablet,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,32
MCOU,2018,IN,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,15
MCOU,2018,IN,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,294
FFSU,2018,IN,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,43
FFSU,2018,IN,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,50
FFSU,2018,IN,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,16
MCOU,2018,IN,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,86
FFSU,2018,IN,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,IN,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,51
FFSU,2018,IN,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,F,25
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,48
MCOU,2018,IN,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,75 MCG,Film,F,36
FFSU,2018,IN,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,150 MCG,Film,F,32
MCOU,2018,IN,1,Buprenorphine,BELBUCA,300 MCG,Film,F,39
MCOU,2018,IN,1,Buprenorphine,BELBUCA,450 MCG,Film,F,31
MCOU,2018,IN,1,Buprenorphine,BELBUCA,600 MCG,Film,F,48
FFSU,2018,IN,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2018,IN,1,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2018,IN,1,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,900 MCG,Film,F,38
MCOU,2018,IN,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2018,IN,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,IN,1,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2018,IN,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,280
FFSU,2018,IN,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,4345
FFSU,2018,IN,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,65
MCOU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,F,1320
FFSU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,40441
FFSU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,205
MCOU,2018,IN,2,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,IN,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,IN,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",T,0
FFSU,2018,IN,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,105
FFSU,2018,IN,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,52
MCOU,2018,IN,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
FFSU,2018,IN,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,212
MCOU,2018,IN,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,3259
MCOU,2018,IN,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,135
MCOU,2018,IN,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,IN,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",F,18
MCOU,2018,IN,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,43
FFSU,2018,IN,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,IN,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,38
MCOU,2018,IN,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",F,45
MCOU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE AVPAK,2 MG-0.5 MG,Tablet,T,0
FFSU,2018,IN,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,24
MCOU,2018,IN,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,123
MCOU,2018,IN,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,36
FFSU,2018,IN,2,Buprenorphine,PROBUPHINE,74.2 MG,Implant,T,0
FFSU,2018,IN,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,51
FFSU,2018,IN,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,15
FFSU,2018,IN,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,62
FFSU,2018,IN,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,34
FFSU,2018,IN,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,F,19
MCOU,2018,IN,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2018,IN,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2018,IN,2,Buprenorphine,BELBUCA,75 MCG,Film,F,39
MCOU,2018,IN,2,Buprenorphine,BELBUCA,150 MCG,Film,F,40
FFSU,2018,IN,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,IN,2,Buprenorphine,BELBUCA,300 MCG,Film,F,70
FFSU,2018,IN,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,IN,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,IN,2,Buprenorphine,BELBUCA,450 MCG,Film,F,53
FFSU,2018,IN,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,IN,2,Buprenorphine,BELBUCA,600 MCG,Film,F,51
FFSU,2018,IN,2,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2018,IN,2,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2018,IN,2,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2018,IN,2,Buprenorphine,BELBUCA,900 MCG,Film,F,44
MCOU,2018,IN,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,IN,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,IN,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,370
FFSU,2018,IN,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,IN,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,5439
FFSU,2018,IN,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,39
MCOU,2018,IN,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,F,1387
FFSU,2018,IN,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2018,IN,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,167
MCOU,2018,IN,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,42928
MCOU,2018,IN,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,IN,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,IN,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2018,IN,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2018,IN,3,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,92
MCOU,2018,IN,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,41
MCOU,2018,IN,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
FFSU,2018,IN,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,119
MCOU,2018,IN,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,1930
MCOU,2018,IN,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,136
MCOU,2018,IN,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2018,IN,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",F,16
MCOU,2018,IN,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,49
FFSU,2018,IN,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,IN,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,42
FFSU,2018,IN,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",F,21
MCOU,2018,IN,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",F,62
MCOU,2018,IN,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,F,202
MCOU,2018,IN,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE AVPAK,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,IN,3,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,23
MCOU,2018,IN,3,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,T,0
MCOU,2018,IN,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,23
MCOU,2018,IN,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2018,IN,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,72
FFSU,2018,IN,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2018,IN,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,28
MCOU,2018,IN,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,IN,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,54
FFSU,2018,IN,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,52
FFSU,2018,IN,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,IN,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,38
FFSU,2018,IN,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2018,IN,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,75 MCG,Film,F,25
FFSU,2018,IN,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,150 MCG,Film,F,50
FFSU,2018,IN,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,300 MCG,Film,F,65
FFSU,2018,IN,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,450 MCG,Film,F,49
FFSU,2018,IN,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,600 MCG,Film,F,58
FFSU,2018,IN,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,750 MCG,Film,F,30
FFSU,2018,IN,3,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,900 MCG,Film,F,52
FFSU,2018,IN,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2018,IN,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,IN,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,421
FFSU,2018,IN,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,IN,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,5852
FFSU,2018,IN,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,42
MCOU,2018,IN,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,F,1767
FFSU,2018,IN,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,IN,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,47724
FFSU,2018,IN,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,227
MCOU,2018,IN,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,IN,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2018,IN,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,IN,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,IN,4,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",T,0
MCOU,2018,IN,4,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",T,0
MCOU,2018,IN,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
FFSU,2018,IN,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2018,IN,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,71
MCOU,2018,IN,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,24
