state,year,quarter,gennme_c,prodnme,strngth,mstfmds,suppression_used,total_prescriptions
fl,2020,1,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",NA,0
fl,2020,1,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",NA,15
fl,2020,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,NA,0
fl,2020,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,NA,116
fl,2020,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,NA,2617
fl,2020,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,12 MG-3 MG,Film,NA,0
fl,2020,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Film,NA,42
fl,2020,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,NA,0
fl,2020,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,4 MG-1 MG,Film,NA,15
fl,2020,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,NA,1613
fl,2020,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,NA,1516
fl,2020,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,NA,47
fl,2020,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,NA,92
fl,2020,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,NA,103
fl,2020,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,NA,4749
fl,2020,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,NA,0
fl,2020,1,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,NA,15
fl,2020,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,NA,19
fl,2020,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,NA,139
fl,2020,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,NA,63
ga,2010,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2010,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
ga,2010,1,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,FALSE,12
ga,2010,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,17
ga,2010,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,250
ga,2010,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2010,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2010,2,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
ga,2010,2,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,TRUE,0
ga,2010,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2010,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,309
ga,2010,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,62
ga,2010,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
ga,2010,3,Buprenorphine Hydrochloride,SUBUTEX,2 MG,Tablet,TRUE,0
ga,2010,3,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,TRUE,0
ga,2010,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,16
ga,2010,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,318
ga,2010,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2010,4,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
ga,2010,4,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,TRUE,0
ga,2010,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,15
ga,2010,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2010,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,308
ga,2011,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,92
ga,2011,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2011,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
ga,2011,1,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,TRUE,0
ga,2011,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ga,2011,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2011,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,44
ga,2011,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2011,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,275
ga,2011,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2011,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,101
ga,2011,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2011,2,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,TRUE,0
ga,2011,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ga,2011,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2011,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,95
ga,2011,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,294
ga,2011,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2011,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2011,3,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,TRUE,0
ga,2011,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ga,2011,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2011,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,114
ga,2011,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,311
ga,2011,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2011,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2011,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2011,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2011,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,148
ga,2011,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2011,4,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,TRUE,0
ga,2011,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ga,2011,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,63
ga,2011,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2011,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,569
ga,2011,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2011,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,1126
ga,2012,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2012,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2012,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,164
ga,2012,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2012,1,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,TRUE,0
ga,2012,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,34
ga,2012,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ga,2012,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,44
ga,2012,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2012,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,966
ga,2012,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2012,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,755
ga,2012,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2012,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2012,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,193
ga,2012,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2012,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,86
ga,2012,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,40
ga,2012,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1191
ga,2012,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2012,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,624
ga,2012,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2012,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2012,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,176
ga,2012,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2012,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,97
ga,2012,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,51
ga,2012,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1374
ga,2012,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2012,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,618
ga,2012,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2012,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2012,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2012,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,203
ga,2012,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2012,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,88
ga,2012,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,32
ga,2012,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2012,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1629
ga,2012,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2012,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,555
ga,2013,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,32
ga,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,219
ga,2013,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2013,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2013,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2013,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
ga,2013,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,89
ga,2013,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,FALSE,18
ga,2013,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2013,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ga,2013,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1700
ga,2013,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,374
ga,2013,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2013,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,16
ga,2013,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2013,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,212
ga,2013,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2013,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2013,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,113
ga,2013,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2013,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
ga,2013,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,99
ga,2013,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2013,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,21
ga,2013,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ga,2013,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1912
ga,2013,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,64
ga,2013,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2013,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,14
ga,2013,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2013,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2013,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,263
ga,2013,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2013,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2013,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,68
ga,2013,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,12
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,98
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,26
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1955
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2013,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2013,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,29
ga,2013,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2013,4,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2013,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2013,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,292
ga,2013,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,66
ga,2013,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,20
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,45
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,28
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1860
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,22
ga,2013,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2013,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
ga,2014,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,19
ga,2014,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,13
ga,2014,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,13
ga,2014,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,1,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2014,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2014,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,234
ga,2014,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2014,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2014,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,82
ga,2014,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,19
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,66
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,24
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1709
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,FALSE,16
ga,2014,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2014,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
ga,2014,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,54
ga,2014,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,16
ga,2014,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,16
ga,2014,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,15
ga,2014,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,2,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
ga,2014,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
ga,2014,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,303
ga,2014,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
ga,2014,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,FALSE,26
ga,2014,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2014,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,177
ga,2014,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2014,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,14
ga,2014,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
ga,2014,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,84
ga,2014,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,TRUE,0
ga,2014,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,55
ga,2014,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1952
ga,2014,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
ga,2014,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,TRUE,0
ga,2014,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,362
ga,2014,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,59
ga,2014,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,66
ga,2014,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",FALSE,151
ga,2014,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
ga,2014,3,Buprenorphine Hydrochloride,BUPRENEX,0.3 MG/1 ML,Solution,TRUE,0
