utilization.type,year,state,quarter,gennme,prodnme,strngth,mstfmds,suppression,totalRX
MCOU,2018,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,320
FFSU,2017,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,304
MCOU,2017,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,18
MCOU,2017,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2017,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,307
MCOU,2017,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,18
FFSU,2017,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,323
FFSU,2017,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,318
FFSU,2016,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,225
FFSU,2016,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,268
MCOU,2016,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,21
FFSU,2016,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,172
MCOU,2016,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,16
MCOU,2016,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,12
FFSU,2016,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,249
MCOU,2016,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,18
MCOU,2015,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2015,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2015,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2015,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,164
FFSU,2015,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,165
FFSU,2015,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,160
FFSU,2015,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,187
MCOU,2015,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,19
MCOU,2014,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2014,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2014,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2014,GA,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2014,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,144
FFSU,2014,GA,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,59
FFSU,2014,GA,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2013,GA,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2018,GA,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2017,GA,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2017,GA,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2017,GA,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2017,GA,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2016,GA,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2015,GA,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2015,GA,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2018,GA,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2018,GA,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2017,GA,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2017,GA,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2017,GA,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2020,GA,1,Buprenorphine,BELBUCA,75 MCG,Film,F,20
MCOU,2020,GA,1,Buprenorphine,BELBUCA,75 MCG,Film,F,17
MCOU,2019,GA,3,Buprenorphine,BELBUCA,75 MCG,Film,F,16
FFSU,2019,GA,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2019,GA,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2019,GA,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2019,GA,4,Buprenorphine,BELBUCA,75 MCG,Film,F,29
FFSU,2019,GA,3,Buprenorphine,BELBUCA,75 MCG,Film,F,25
MCOU,2019,GA,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2019,GA,2,Buprenorphine,BELBUCA,75 MCG,Film,F,23
MCOU,2018,GA,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2018,GA,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2018,GA,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,GA,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,GA,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,GA,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,GA,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,GA,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2020,GA,1,Buprenorphine,BELBUCA,150 MCG,Film,F,44
MCOU,2020,GA,1,Buprenorphine,BELBUCA,150 MCG,Film,F,32
MCOU,2019,GA,3,Buprenorphine,BELBUCA,150 MCG,Film,F,28
FFSU,2019,GA,4,Buprenorphine,BELBUCA,150 MCG,Film,F,50
MCOU,2019,GA,4,Buprenorphine,BELBUCA,150 MCG,Film,F,46
MCOU,2019,GA,1,Buprenorphine,BELBUCA,150 MCG,Film,F,13
FFSU,2019,GA,3,Buprenorphine,BELBUCA,150 MCG,Film,F,45
MCOU,2019,GA,2,Buprenorphine,BELBUCA,150 MCG,Film,F,12
FFSU,2019,GA,1,Buprenorphine,BELBUCA,150 MCG,Film,F,28
FFSU,2019,GA,2,Buprenorphine,BELBUCA,150 MCG,Film,F,39
FFSU,2018,GA,4,Buprenorphine,BELBUCA,150 MCG,Film,F,33
MCOU,2018,GA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2018,GA,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,GA,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2018,GA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,GA,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,GA,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2018,GA,2,Buprenorphine,BELBUCA,150 MCG,Film,F,13
MCOU,2017,GA,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,GA,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2020,GA,1,Buprenorphine,BELBUCA,300 MCG,Film,F,44
MCOU,2020,GA,1,Buprenorphine,BELBUCA,300 MCG,Film,F,51
MCOU,2019,GA,3,Buprenorphine,BELBUCA,300 MCG,Film,F,23
MCOU,2019,GA,4,Buprenorphine,BELBUCA,300 MCG,Film,F,42
MCOU,2019,GA,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2019,GA,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2019,GA,4,Buprenorphine,BELBUCA,300 MCG,Film,F,56
FFSU,2019,GA,2,Buprenorphine,BELBUCA,300 MCG,Film,F,42
FFSU,2019,GA,3,Buprenorphine,BELBUCA,300 MCG,Film,F,41
FFSU,2019,GA,1,Buprenorphine,BELBUCA,300 MCG,Film,F,22
FFSU,2018,GA,4,Buprenorphine,BELBUCA,300 MCG,Film,F,22
FFSU,2018,GA,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,GA,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,GA,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,GA,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,GA,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,GA,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,GA,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,GA,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,GA,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2020,GA,1,Buprenorphine,BELBUCA,450 MCG,Film,F,13
FFSU,2020,GA,1,Buprenorphine,BELBUCA,450 MCG,Film,F,33
MCOU,2019,GA,4,Buprenorphine,BELBUCA,450 MCG,Film,F,14
MCOU,2019,GA,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2019,GA,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2019,GA,1,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2019,GA,4,Buprenorphine,BELBUCA,450 MCG,Film,F,33
FFSU,2019,GA,2,Buprenorphine,BELBUCA,450 MCG,Film,F,22
FFSU,2019,GA,3,Buprenorphine,BELBUCA,450 MCG,Film,F,29
MCOU,2018,GA,1,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,GA,1,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,GA,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,GA,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,GA,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,GA,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,GA,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,GA,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2017,GA,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,GA,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2020,GA,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2020,GA,1,Buprenorphine,BELBUCA,600 MCG,Film,F,21
FFSU,2019,GA,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2019,GA,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2019,GA,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2019,GA,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2019,GA,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2019,GA,4,Buprenorphine,BELBUCA,600 MCG,Film,F,23
FFSU,2019,GA,3,Buprenorphine,BELBUCA,600 MCG,Film,F,17
MCOU,2019,GA,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,GA,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,GA,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2018,GA,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,GA,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2018,GA,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2018,GA,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2018,GA,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,GA,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2020,GA,1,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2020,GA,1,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2019,GA,2,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2019,GA,1,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2019,GA,3,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2019,GA,4,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2019,GA,4,Buprenorphine,BELBUCA,750 MCG,Film,F,16
MCOU,2018,GA,1,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2018,GA,2,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2018,GA,3,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2018,GA,4,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2020,GA,1,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2019,GA,1,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2019,GA,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2019,GA,2,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2019,GA,2,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2019,GA,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2019,GA,1,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2019,GA,4,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2019,GA,4,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2018,GA,4,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2018,GA,2,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2018,GA,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2018,GA,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2020,GA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2019,GA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2019,GA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2019,GA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2018,GA,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,GA,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,GA,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,GA,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2017,GA,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2016,GA,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2016,GA,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2016,GA,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,GA,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,GA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,GA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,GA,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,GA,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2016,GA,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2016,GA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,GA,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,GA,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,GA,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,GA,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,GA,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,GA,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,GA,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,GA,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2016,GA,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2016,GA,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,GA,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2017,GA,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,GA,1,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2017,GA,3,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2017,GA,4,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2019,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2015,GA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2015,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2014,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,17
FFSU,2014,GA,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,16
FFSU,2013,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2013,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2013,GA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2014,GA,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2014,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2013,GA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2013,GA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
